BOARD,CYCLE,PROBE,COUNTER_GROUP,HOST_START_MS,HOST_END_MS,RAW_PACKED,MAIN_RAW,HELPER_RAW,MAIN_VALUE,HELPER_VALUE,VALID,COUNTER_WIDTH_BITS,SOURCE_SEMANTICS,READ_ATOMICITY,DELTA_POLICY
DE5 [1-11.2],4,55,COMPLETED,1789467882798,1789467882798,0000176300001B76,00001B76,1763,7030,5987,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],4,56,FAILED,1789467882798,1789467882799,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],5,54,START,1789467884080,1789467884080,0000179700001F47,00001F47,1797,8007,6039,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],5,55,COMPLETED,1789467884080,1789467884080,0000179700001F47,00001F47,1797,8007,6039,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],5,56,FAILED,1789467884080,1789467884081,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],6,54,START,1789467885397,1789467885397,000017F5000022D7,000022D7,000017F5,8919,6133,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],6,55,COMPLETED,1789467885397,1789467885397,000017F5000022D6,000022D6,000017F5,8918,6133,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],6,56,FAILED,1789467885398,1789467885398,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],7,54,START,1789467886680,1789467886680,0000184A0000268C,0000268C,0000184A,9868,6218,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],7,55,COMPLETED,1789467886681,1789467886681,0000184A0000268B,0000268B,0000184A,9867,6218,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],7,56,FAILED,1789467886681,1789467886681,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],8,54,START,1789467887974,1789467887974,000018DF00002A0A,00002A0A,000018DF,10762,6367,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],8,55,COMPLETED,1789467887974,1789467887974,000018DF00002A0A,00002A0A,000018DF,10762,6367,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],8,56,FAILED,1789467887974,1789467887975,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],9,54,START,1789467889270,1789467889271,0000196300002D9E,00002D9E,1963,11678,6499,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],9,55,COMPLETED,1789467889271,1789467889271,0000196300002D9D,00002D9D,1963,11677,6499,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],9,56,FAILED,1789467889271,1789467889271,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],10,54,START,1789467890564,1789467890564,000019D800003140,3140,000019D8,12608,6616,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],10,55,COMPLETED,1789467890564,1789467890565,000019D800003140,3140,000019D8,12608,6616,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],10,56,FAILED,1789467890565,1789467890565,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],11,54,START,1789467891889,1789467891890,00001A6E000034AF,000034AF,00001A6E,13487,6766,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],11,55,COMPLETED,1789467891890,1789467891890,00001A6E000034AE,000034AE,00001A6E,13486,6766,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],11,56,FAILED,1789467891890,1789467891890,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],12,54,START,1789467893159,1789467893159,00001AC40000385A,0000385A,00001AC4,14426,6852,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],12,55,COMPLETED,1789467893160,1789467893160,00001AC400003859,3859,00001AC4,14425,6852,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],12,56,FAILED,1789467893160,1789467893160,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],13,54,START,1789467894735,1789467894736,00001B5A00003CBA,00003CBA,00001B5A,15546,7002,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],13,55,COMPLETED,1789467894736,1789467894736,00001B5900003CBA,00003CBA,00001B59,15546,7001,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],13,56,FAILED,1789467894736,1789467894736,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],14,54,START,1789467896047,1789467896048,00001BB500004083,4083,00001BB5,16515,7093,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],14,55,COMPLETED,1789467896048,1789467896048,00001BB500004082,4082,00001BB5,16514,7093,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],14,56,FAILED,1789467896048,1789467896048,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],15,54,START,1789467897286,1789467897287,00001C24000043D9,000043D9,00001C24,17369,7204,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],15,55,COMPLETED,1789467897287,1789467897287,00001C24000043D8,000043D8,00001C24,17368,7204,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],15,56,FAILED,1789467897287,1789467897287,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],16,54,START,1789467898605,1789467898605,00001C870000479D,0000479D,00001C87,18333,7303,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],16,55,COMPLETED,1789467898605,1789467898605,00001C870000479C,0000479C,00001C87,18332,7303,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],16,56,FAILED,1789467898605,1789467898606,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],17,54,START,1789467899864,1789467899864,00001CEB00004B2C,00004B2C,00001CEB,19244,7403,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],17,55,COMPLETED,1789467899864,1789467899864,00001CEB00004B2B,00004B2B,00001CEB,19243,7403,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],17,56,FAILED,1789467899864,1789467899865,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],18,54,START,1789467901173,1789467901174,00001D7D00004EBA,00004EBA,00001D7D,20154,7549,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],18,55,COMPLETED,1789467901174,1789467901174,00001D7C00004EBA,00004EBA,00001D7C,20154,7548,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],18,56,FAILED,1789467901174,1789467901174,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],19,54,START,1789467902505,1789467902505,00001DF000005245,5245,00001DF0,21061,7664,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],19,55,COMPLETED,1789467902505,1789467902506,00001DF000005244,5244,00001DF0,21060,7664,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],19,56,FAILED,1789467902506,1789467902506,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],20,54,START,1789467903785,1789467903785,00001E49000055F2,000055F2,1e+49,22002,7753,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],20,55,COMPLETED,1789467903785,1789467903785,00001E49000055F1,000055F1,1e+49,22001,7753,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],20,56,FAILED,1789467903785,1789467903786,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],21,54,START,1789467905080,1789467905081,00001ED100005943,5943,00001ED1,22851,7889,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],21,55,COMPLETED,1789467905081,1789467905081,00001ED100005942,5942,00001ED1,22850,7889,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],21,56,FAILED,1789467905081,1789467905081,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],22,54,START,1789467906374,1789467906375,00001F4C00005CDA,00005CDA,00001F4C,23770,8012,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],22,55,COMPLETED,1789467906375,1789467906375,00001F4B00005CDA,00005CDA,00001F4B,23770,8011,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],22,56,FAILED,1789467906375,1789467906375,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],23,54,START,1789467907981,1789467907982,00001FC30000616F,0000616F,00001FC3,24943,8131,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],23,55,COMPLETED,1789467907982,1789467907982,00001FC30000616F,0000616F,00001FC3,24943,8131,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],23,56,FAILED,1789467907982,1789467907982,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],24,54,START,1789467909236,1789467909236,00002023000064EF,000064EF,2023,25839,8227,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],24,55,COMPLETED,1789467909236,1789467909237,00002023000064EF,000064EF,2023,25839,8227,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],24,56,FAILED,1789467909237,1789467909237,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],25,54,START,1789467910775,1789467910776,000020CF0000690B,0000690B,000020CF,26891,8399,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],25,55,COMPLETED,1789467910776,1789467910776,000020CF0000690B,0000690B,000020CF,26891,8399,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],25,56,FAILED,1789467910776,1789467910776,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],26,54,START,1789467912044,1789467912045,0000214500006C91,00006C91,2145,27793,8517,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],26,55,COMPLETED,1789467912045,1789467912045,0000214500006C91,00006C91,2145,27793,8517,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],26,56,FAILED,1789467912045,1789467912045,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],27,54,START,1789467913358,1789467913358,0000220900006FEF,00006FEF,2209,28655,8713,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],27,55,COMPLETED,1789467913358,1789467913358,0000220900006FEE,00006FEE,2209,28654,8713,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],27,56,FAILED,1789467913358,1789467913359,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],28,54,START,1789467914669,1789467914670,0000229D0000737E,0000737E,0000229D,29566,8861,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],28,55,COMPLETED,1789467914670,1789467914670,0000229D0000737D,0000737D,0000229D,29565,8861,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],28,56,FAILED,1789467914670,1789467914670,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],29,54,START,1789467915979,1789467915979,232900007710,7710,2329,30480,9001,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],29,55,COMPLETED,1789467915979,1789467915980,232900007710,7710,2329,30480,9001,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],29,56,FAILED,1789467915980,1789467915980,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],30,54,START,1789467917303,1789467917303,0000239400007AA9,00007AA9,2394,31401,9108,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],30,55,COMPLETED,1789467917303,1789467917303,0000239400007AA8,00007AA8,2394,31400,9108,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],30,56,FAILED,1789467917303,1789467917304,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],31,54,START,1789467918563,1789467918563,0000240A00007E26,7e+26,0000240A,32294,9226,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],31,55,COMPLETED,1789467918563,1789467918564,0000240A00007E26,7e+26,0000240A,32294,9226,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],31,56,FAILED,1789467918564,1789467918564,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],32,54,START,1789467919861,1789467919862,000024780000819A,0000819A,2478,33178,9336,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],32,55,COMPLETED,1789467919862,1789467919862,247800008199,8199,2478,33177,9336,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],32,56,FAILED,1789467919862,1789467919862,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],33,54,START,1789467921193,1789467921193,000024EE00008556,8556,000024EE,34134,9454,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],33,55,COMPLETED,1789467921193,1789467921194,000024EE00008555,8555,000024EE,34133,9454,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],33,56,FAILED,1789467921194,1789467921194,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],34,54,START,1789467922562,1789467922563,0000257A00008917,8917,0000257A,35095,9594,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],34,55,COMPLETED,1789467922563,1789467922563,0000257A00008917,8917,0000257A,35095,9594,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],34,56,FAILED,1789467922563,1789467922563,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],35,54,START,1789467923867,1789467923867,0000260000008CAE,00008CAE,2600,36014,9728,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],35,55,COMPLETED,1789467923867,1789467923867,000025FF00008CAE,00008CAE,000025FF,36014,9727,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],35,56,FAILED,1789467923867,1789467923867,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],36,54,START,1789467925147,1789467925148,269600009007,9007,2696,36871,9878,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],36,55,COMPLETED,1789467925148,1789467925148,269600009006,9006,2696,36870,9878,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],36,56,FAILED,1789467925148,1789467925148,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],37,54,START,1789467926487,1789467926487,00002716000093B7,000093B7,2716,37815,10006,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],37,55,COMPLETED,1789467926488,1789467926488,00002715000093B7,000093B7,2715,37815,10005,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],37,56,FAILED,1789467926488,1789467926488,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],38,54,START,1789467927767,1789467927768,000027AD00009729,9729,000027AD,38697,10157,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],38,55,COMPLETED,1789467927768,1789467927768,000027AD00009729,9729,000027AD,38697,10157,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],38,56,FAILED,1789467927768,1789467927768,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],39,54,START,1789467929067,1789467929068,0000283400009AB3,00009AB3,2834,39603,10292,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],39,55,COMPLETED,1789467929068,1789467929068,0000283400009AB2,00009AB2,2834,39602,10292,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],39,56,FAILED,1789467929068,1789467929068,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],40,54,START,1789467930376,1789467930376,000028E900009E1D,00009E1D,28000000000.0,40477,10473,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],40,55,COMPLETED,1789467930376,1789467930377,000028E900009E1C,00009E1C,28000000000.0,40476,10473,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],40,56,FAILED,1789467930377,1789467930377,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],41,54,START,1789467931646,1789467931646,000029910000A136,0000A136,2991,41270,10641,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],41,55,COMPLETED,1789467931646,1789467931647,000029910000A135,0000A135,2991,41269,10641,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],41,56,FAILED,1789467931647,1789467931647,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],42,54,START,1789467932943,1789467932943,00002A030000A4DB,0000A4DB,00002A03,42203,10755,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],42,55,COMPLETED,1789467932943,1789467932944,00002A030000A4DA,0000A4DA,00002A03,42202,10755,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],42,56,FAILED,1789467932944,1789467932944,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],43,54,START,1789467934283,1789467934283,00002A660000A8B0,0000A8B0,00002A66,43184,10854,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],43,55,COMPLETED,1789467934283,1789467934284,00002A660000A8AF,0000A8AF,00002A66,43183,10854,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],43,56,FAILED,1789467934284,1789467934284,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],44,54,START,1789467935586,1789467935586,00002AD60000AC5B,0000AC5B,00002AD6,44123,10966,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],44,55,COMPLETED,1789467935586,1789467935587,00002AD60000AC5A,0000AC5A,00002AD6,44122,10966,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],44,56,FAILED,1789467935587,1789467935587,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],45,54,START,1789467936885,1789467936886,00002B4B0000AFD9,0000AFD9,00002B4B,45017,11083,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],45,55,COMPLETED,1789467936886,1789467936886,00002B4B0000AFD8,0000AFD8,00002B4B,45016,11083,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],45,56,FAILED,1789467936886,1789467936887,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],46,54,START,1789467938184,1789467938185,00002BD80000B361,0000B361,00002BD8,45921,11224,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],46,55,COMPLETED,1789467938185,1789467938185,00002BD80000B360,0000B360,00002BD8,45920,11224,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],46,56,FAILED,1789467938185,1789467938185,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],47,54,START,1789467939432,1789467939433,00002C7B0000B6B0,0000B6B0,00002C7B,46768,11387,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],47,55,COMPLETED,1789467939433,1789467939433,00002C7B0000B6AF,0000B6AF,00002C7B,46767,11387,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],47,56,FAILED,1789467939433,1789467939433,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],48,54,START,1789467940681,1789467940681,00002CDA0000BA3F,0000BA3F,00002CDA,47679,11482,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],48,55,COMPLETED,1789467940681,1789467940681,00002CDA0000BA3E,0000BA3E,00002CDA,47678,11482,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],48,56,FAILED,1789467940681,1789467940682,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],49,54,START,1789467942071,1789467942071,00002D8B0000BDAE,0000BDAE,00002D8B,48558,11659,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],49,55,COMPLETED,1789467942071,1789467942071,00002D8B0000BDAD,0000BDAD,00002D8B,48557,11659,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],49,56,FAILED,1789467942071,1789467942072,0,0,0,0,0,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],50,54,START,1789467943405,1789467943405,00002DDE0000C18B,0000C18B,00002DDE,49547,11742,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
DE5 [1-11.2],50,55,COMPLETED,1789467943405,1789467943406,00002DDE0000C18A,0000C18A,00002DDE,49546,11742,1,32,VERIFIED,WORD_ONLY,SAME_FIELD_TRUSTED_READS_ONLY
