BOARD,CYCLE,HOST_START_MS,HOST_END_MS,MAIN_PRODUCER_VALID,PUBLICATION_COHERENT,PUBLICATION_EPOCH,PRODUCER_EPOCH,UPDATE_ID,INIT_GENERATION,PRODUCER_IDENTITY,FREQ_ERROR,BRANCH_ID,BRANCH_ERROR,PI_X,PI_OUTPUT,PI_CLAMP_SIDE,FLAGS,FREQ_COUNT_BEFORE,FREQ_COUNT_AFTER,PHASE_COUNT_BEFORE,PHASE_COUNT_AFTER,SAMPLE_N,SOURCE_IDS,TOTAL_UPDATES,FREQ_UPDATES,PHASE_UPDATES,FREQ_TO_PHASE,PHASE_TO_FREQ,PHASE_DETECTOR,PHASE_IN_BAND,PHASE_OUT_BAND,LAST_TRANSITION_UPDATE,LAST_TRANSITION,STATUS,LAST_FREQ_UPDATE,LAST_PHASE_UPDATE,FRAME_WORDS,SCHEMA_VERSION,MAGIC,TRANSPORT_FAILURE,PUBLICATION_EPOCH_RAW_BEFORE,PUBLICATION_EPOCH_RAW_AFTER,PRODUCER_EPOCH_RAW,UPDATE_ID_RAW,INIT_GENERATION_RAW,PRODUCER_IDENTITY_RAW,FREQ_ERROR_RAW,BRANCH_ID_RAW,BRANCH_ERROR_RAW,PI_X_RAW,PI_OUTPUT_RAW,PI_CLAMP_SIDE_RAW,FLAGS_RAW,FREQ_COUNT_BEFORE_RAW,FREQ_COUNT_AFTER_RAW,PHASE_COUNT_BEFORE_RAW,PHASE_COUNT_AFTER_RAW,SAMPLE_N_RAW,SOURCE_IDS_RAW,TOTAL_UPDATES_RAW,FREQ_UPDATES_RAW,PHASE_UPDATES_RAW,FREQ_TO_PHASE_RAW,PHASE_TO_FREQ_RAW,PHASE_DETECTOR_RAW,PHASE_IN_BAND_RAW,PHASE_OUT_BAND_RAW,LAST_TRANSITION_UPDATE_RAW,LAST_TRANSITION_RAW,STATUS_RAW,LAST_FREQ_UPDATE_RAW,LAST_PHASE_UPDATE_RAW,FRAME_WORDS_RAW,VERSION_RAW,MAGIC_RAW,PRODUCER_DEDUP_SKIPPED,PRODUCER_UNIQUE
DE5 [1-11.2],1,1789548144615,1789548144998,1,1,548,216434,108217,1,65536,48,2,-8162,-8162,10442,0,423,50,50,100,100,108217,256,108217,28430,79787,9,8,79787,10915,68872,104540,258,1,104539,108217,30,1,1297101898,0,548,548,216434,108217,1,65536,48,2,4294959134,4294959134,10442,0,423,50,50,100,100,108217,256,108217,28430,79787,9,8,79787,10915,68872,104540,258,1,104539,108217,30,1,1297101898,0,1
DE5 [1-11.2],2,1789548145515,1789548145897,1,1,548,216434,108217,1,65536,48,2,-8162,-8162,10442,0,423,50,50,100,100,108217,256,108217,28430,79787,9,8,79787,10915,68872,104540,258,1,104539,108217,30,1,1297101898,0,548,548,216434,108217,1,65536,48,2,4294959134,4294959134,10442,0,423,50,50,100,100,108217,256,108217,28430,79787,9,8,79787,10915,68872,104540,258,1,104539,108217,30,1,1297101898,1,0
DE5 [1-11.2],3,1789548146312,1789548146696,1,1,550,230888,115444,1,65536,28,2,-4759,-4759,11117,0,423,50,50,100,100,115444,256,115444,28430,87014,9,8,87014,11902,75112,104540,258,1,104539,115444,30,1,1297101898,0,550,550,230888,115444,1,65536,28,2,4294962537,4294962537,11117,0,423,50,50,100,100,115444,256,115444,28430,87014,9,8,87014,11902,75112,104540,258,1,104539,115444,30,1,1297101898,0,1
DE5 [1-11.2],4,1789548147122,1789548147510,1,1,550,230888,115444,1,65536,28,2,-4759,-4759,11117,0,423,50,50,100,100,115444,256,115444,28430,87014,9,8,87014,11902,75112,104540,258,1,104539,115444,30,1,1297101898,0,550,550,230888,115444,1,65536,28,2,4294962537,4294962537,11117,0,423,50,50,100,100,115444,256,115444,28430,87014,9,8,87014,11902,75112,104540,258,1,104539,115444,30,1,1297101898,1,0
DE5 [1-11.2],5,1789548147991,1789548148380,1,1,552,245342,122671,1,65536,54,2,-4258,-4258,11188,0,423,25,24,100,100,122671,256,122671,28909,93762,10,9,93762,12840,80922,122476,258,1,122475,122671,30,1,1297101898,0,552,552,245342,122671,1,65536,54,2,4294963038,4294963038,11188,0,423,25,24,100,100,122671,256,122671,28909,93762,10,9,93762,12840,80922,122476,258,1,122475,122671,30,1,1297101898,0,1
DE5 [1-11.2],6,1789548148876,1789548149265,1,1,552,245342,122671,1,65536,54,2,-4258,-4258,11188,0,423,25,24,100,100,122671,256,122671,28909,93762,10,9,93762,12840,80922,122476,258,1,122475,122671,30,1,1297101898,0,552,552,245342,122671,1,65536,54,2,4294963038,4294963038,11188,0,423,25,24,100,100,122671,256,122671,28909,93762,10,9,93762,12840,80922,122476,258,1,122475,122671,30,1,1297101898,1,0
DE5 [1-11.2],7,1789548149692,1789548150470,1,1,554,259794,129897,1,65536,48,2,6838,6838,12718,0,423,50,50,100,100,129897,256,129897,29436,100461,11,10,100461,13763,86698,129255,258,1,129254,129897,30,1,1297101898,0,554,554,259794,129897,1,65536,48,2,6838,6838,12718,0,423,50,50,100,100,129897,256,129897,29436,100461,11,10,100461,13763,86698,129255,258,1,129254,129897,30,1,1297101898,0,1
DE5 [1-11.2],8,1789548150876,1789548151260,1,1,554,259794,129897,1,65536,48,2,6838,6838,12718,0,423,50,50,100,100,129897,256,129897,29436,100461,11,10,100461,13763,86698,129255,258,1,129254,129897,30,1,1297101898,0,554,554,259794,129897,1,65536,48,2,6838,6838,12718,0,423,50,50,100,100,129897,256,129897,29436,100461,11,10,100461,13763,86698,129255,258,1,129254,129897,30,1,1297101898,1,0
DE5 [1-11.2],9,1789548151663,1789548152438,1,1,556,274246,137123,1,65536,45,2,8035,8035,12777,0,423,50,50,100,100,137123,256,137123,29821,107302,12,11,107302,14662,92640,134141,258,1,134140,137123,30,1,1297101898,0,556,556,274246,137123,1,65536,45,2,8035,8035,12777,0,423,50,50,100,100,137123,256,137123,29821,107302,12,11,107302,14662,92640,134141,258,1,134140,137123,30,1,1297101898,0,1
DE5 [1-11.2],10,1789548152997,1789548153381,1,1,556,274246,137123,1,65536,45,2,8035,8035,12777,0,423,50,50,100,100,137123,256,137123,29821,107302,12,11,107302,14662,92640,134141,258,1,134140,137123,30,1,1297101898,0,556,556,274246,137123,1,65536,45,2,8035,8035,12777,0,423,50,50,100,100,137123,256,137123,29821,107302,12,11,107302,14662,92640,134141,258,1,134140,137123,30,1,1297101898,1,0
