BOARD,CYCLE,HOST_START_MS,HOST_END_MS,MAIN_PRODUCER_VALID,PUBLICATION_COHERENT,PUBLICATION_EPOCH,PRODUCER_EPOCH,UPDATE_ID,INIT_GENERATION,PRODUCER_IDENTITY,FREQ_ERROR,BRANCH_ID,BRANCH_ERROR,PI_X,PI_OUTPUT,PI_CLAMP_SIDE,FLAGS,FREQ_COUNT_BEFORE,FREQ_COUNT_AFTER,PHASE_COUNT_BEFORE,PHASE_COUNT_AFTER,SAMPLE_N,SOURCE_IDS,TOTAL_UPDATES,FREQ_UPDATES,PHASE_UPDATES,FREQ_TO_PHASE,PHASE_TO_FREQ,PHASE_DETECTOR,PHASE_IN_BAND,PHASE_OUT_BAND,LAST_TRANSITION_UPDATE,LAST_TRANSITION,STATUS,LAST_FREQ_UPDATE,LAST_PHASE_UPDATE,FRAME_WORDS,SCHEMA_VERSION,MAGIC,TRANSPORT_FAILURE,PUBLICATION_EPOCH_RAW_BEFORE,PUBLICATION_EPOCH_RAW_AFTER,PRODUCER_EPOCH_RAW,UPDATE_ID_RAW,INIT_GENERATION_RAW,PRODUCER_IDENTITY_RAW,FREQ_ERROR_RAW,BRANCH_ID_RAW,BRANCH_ERROR_RAW,PI_X_RAW,PI_OUTPUT_RAW,PI_CLAMP_SIDE_RAW,FLAGS_RAW,FREQ_COUNT_BEFORE_RAW,FREQ_COUNT_AFTER_RAW,PHASE_COUNT_BEFORE_RAW,PHASE_COUNT_AFTER_RAW,SAMPLE_N_RAW,SOURCE_IDS_RAW,TOTAL_UPDATES_RAW,FREQ_UPDATES_RAW,PHASE_UPDATES_RAW,FREQ_TO_PHASE_RAW,PHASE_TO_FREQ_RAW,PHASE_DETECTOR_RAW,PHASE_IN_BAND_RAW,PHASE_OUT_BAND_RAW,LAST_TRANSITION_UPDATE_RAW,LAST_TRANSITION_RAW,STATUS_RAW,LAST_FREQ_UPDATE_RAW,LAST_PHASE_UPDATE_RAW,FRAME_WORDS_RAW,VERSION_RAW,MAGIC_RAW,PRODUCER_DEDUP_SKIPPED,PRODUCER_UNIQUE
DE5 [1-11.2],1,1789542293352,1789542293734,1,1,494,274356,137178,1,65536,42,2,4368,4368,12097,0,423,50,50,100,100,137178,256,137178,29505,107673,8,7,107673,14551,93122,129275,258,1,129274,137178,30,1,1297101898,0,494,494,274356,137178,1,65536,42,2,4368,4368,12097,0,423,50,50,100,100,137178,256,137178,29505,107673,8,7,107673,14551,93122,129275,258,1,129274,137178,30,1,1297101898,0,1
DE5 [1-11.2],3,1789542295066,1789542295448,1,1,496,288812,144406,1,65536,43,2,-2111,-2111,11719,0,423,50,50,129,128,144406,256,144406,29505,114901,8,7,114901,15552,99349,129275,258,1,129274,144406,30,1,1297101898,0,496,496,288812,144406,1,65536,43,2,4294965185,4294965185,11719,0,423,50,50,129,128,144406,256,144406,29505,114901,8,7,114901,15552,99349,129275,258,1,129274,144406,30,1,1297101898,0,1
DE5 [1-11.2],5,1789542296661,1789542297431,1,1,498,303264,151632,1,65536,44,2,3551,3551,12008,0,423,49,50,100,100,151632,256,151632,30159,121473,9,8,121473,16407,105066,149901,258,1,149900,151632,30,1,1297101898,0,498,498,303264,151632,1,65536,44,2,3551,3551,12008,0,423,49,50,100,100,151632,256,151632,30159,121473,9,8,121473,16407,105066,149901,258,1,149900,151632,30,1,1297101898,0,1
DE5 [1-11.2],7,1789542298725,1789542299489,1,1,500,317720,158860,1,65536,57,2,-770,-770,11759,0,359,45,44,138,139,158860,256,158860,30159,128701,9,8,128701,17411,111290,149901,258,1,149900,158860,30,1,1297101898,0,500,500,317720,158860,1,65536,57,2,4294966526,4294966526,11759,0,359,45,44,138,139,158860,256,158860,30159,128701,9,8,128701,17411,111290,149901,258,1,149900,158860,30,1,1297101898,0,1
DE5 [1-11.2],9,1789542300753,1789542301136,1,1,502,332174,166087,1,65536,43,2,6706,6706,12243,0,423,50,50,100,100,166087,256,166087,30159,135928,9,8,135928,18367,117561,149901,258,1,149900,166087,30,1,1297101898,0,502,502,332174,166087,1,65536,43,2,6706,6706,12243,0,423,50,50,100,100,166087,256,166087,30159,135928,9,8,135928,18367,117561,149901,258,1,149900,166087,30,1,1297101898,0,1
DE5 [1-11.2],11,1789542302463,1789542303237,1,1,504,346626,173313,1,65536,53,2,5759,5759,12262,0,423,49,48,100,100,173313,256,173313,30159,143154,9,8,143154,19344,123810,149901,258,1,149900,173313,30,1,1297101898,0,504,504,346626,173313,1,65536,53,2,5759,5759,12262,0,423,49,48,100,100,173313,256,173313,30159,143154,9,8,143154,19344,123810,149901,258,1,149900,173313,30,1,1297101898,0,1
DE5 [1-11.2],13,1789542304472,1789542305244,1,1,506,361078,180539,1,65536,65,2,2944,2944,12067,0,423,50,49,100,100,180539,256,180539,30488,150051,10,9,150051,20273,129778,174528,258,1,174527,180539,30,1,1297101898,0,506,506,361078,180539,1,65536,65,2,2944,2944,12067,0,423,50,49,100,100,180539,256,180539,30488,150051,10,9,150051,20273,129778,174528,258,1,174527,180539,30,1,1297101898,0,1
DE5 [1-11.2],15,1789542306632,1789542307021,1,1,508,375532,187766,1,65536,52,2,-5750,-5750,11252,0,423,50,49,100,100,187766,256,187766,31155,156611,11,10,156611,21186,135425,187736,258,1,187735,187766,30,1,1297101898,0,508,508,375532,187766,1,65536,52,2,4294961546,4294961546,11252,0,423,50,49,100,100,187766,256,187766,31155,156611,11,10,156611,21186,135425,187736,258,1,187735,187766,30,1,1297101898,0,1
DE5 [1-11.2],17,1789542308338,1789542308726,1,1,510,389984,194992,1,65536,48,2,-3398,-3398,11529,0,423,31,32,103,102,194992,256,194992,31155,163837,11,10,163837,22167,141670,187736,258,1,187735,194992,30,1,1297101898,0,510,510,389984,194992,1,65536,48,2,4294963898,4294963898,11529,0,423,31,32,103,102,194992,256,194992,31155,163837,11,10,163837,22167,141670,187736,258,1,187735,194992,30,1,1297101898,0,1
DE5 [1-11.2],19,1789542310069,1789542310837,1,1,512,404436,202218,1,65536,38,2,7717,7717,12259,0,423,50,50,100,100,202218,256,202218,31155,171063,11,10,171063,23127,147936,187736,258,1,187735,202218,30,1,1297101898,0,512,512,404436,202218,1,65536,38,2,7717,7717,12259,0,423,50,50,100,100,202218,256,202218,31155,171063,11,10,171063,23127,147936,187736,258,1,187735,202218,30,1,1297101898,0,1
